index	identifier	file	sum_stat	clip_soft	description	group
2870	HAL9_T10_S3097	HAL9_T10_S3097_bamcov.bw	sum	100000	HAL9-T10 RNAseq, coverage	RNA-Seq
2871	HAL9_T20_S3098	HAL9_T20_S3098_bamcov.bw	sum	100000	HAL9-T20 RNAseq, coverage	RNA-Seq
2872	HAL9_T40_S3099	HAL9_T40_S3099_bamcov.bw	sum	100000	HAL9-T40 RNAseq, coverage	RNA-Seq
2873	HAL9_T70_S3100	HAL9_T70_S3100_bamcov.bw	sum	100000	HAL9-T70 RNAseq, coverage	RNA-Seq
2874	HAL9_T120_S3101	HAL9_T120_S3101_bamcov.bw	sum	100000	HAL9-T120 RNAseq, coverage	RNA-Seq
2875	HAL9_T180_S3102	HAL9_T180_S3102_bamcov.bw	sum	100000	HAL9-T180 RNAseq, coverage	RNA-Seq
2876	HMS2_T0_S3103	HMS2_T0_S3103_bamcov.bw	sum	100000	HMS2-T0 RNAseq, coverage	RNA-Seq
2877	HMS2_T5_S3104	HMS2_T5_S3104_bamcov.bw	sum	100000	HMS2-T5 RNAseq, coverage	RNA-Seq
2878	HMS2_T10_S3105	HMS2_T10_S3105_bamcov.bw	sum	100000	HMS2-T10 RNAseq, coverage	RNA-Seq
2879	HMS2_T20_S3106	HMS2_T20_S3106_bamcov.bw	sum	100000	HMS2-T20 RNAseq, coverage	RNA-Seq
2880	HMS2_T40_S3107	HMS2_T40_S3107_bamcov.bw	sum	100000	HMS2-T40 RNAseq, coverage	RNA-Seq
2881	HMS2_T70_S3108	HMS2_T70_S3108_bamcov.bw	sum	100000	HMS2-T70 RNAseq, coverage	RNA-Seq
2882	HMS2_T120_S3109	HMS2_T120_S3109_bamcov.bw	sum	100000	HMS2-T120 RNAseq, coverage	RNA-Seq
2883	HMS2_T180_S3110	HMS2_T180_S3110_bamcov.bw	sum	100000	HMS2-T180 RNAseq, coverage	RNA-Seq
2884	HXK2_T0_S3111	HXK2_T0_S3111_bamcov.bw	sum	100000	HXK2-T0 RNAseq, coverage	RNA-Seq
2885	HXK2_T5_S3112	HXK2_T5_S3112_bamcov.bw	sum	100000	HXK2-T5 RNAseq, coverage	RNA-Seq
2886	HXK2_T10_S3113	HXK2_T10_S3113_bamcov.bw	sum	100000	HXK2-T10 RNAseq, coverage	RNA-Seq
2887	HXK2_T20_S3114	HXK2_T20_S3114_bamcov.bw	sum	100000	HXK2-T20 RNAseq, coverage	RNA-Seq
2888	HXK2_T40_S3115	HXK2_T40_S3115_bamcov.bw	sum	100000	HXK2-T40 RNAseq, coverage	RNA-Seq
2889	HXK2_T70_S3116	HXK2_T70_S3116_bamcov.bw	sum	100000	HXK2-T70 RNAseq, coverage	RNA-Seq
2890	HXK2_T120_S3117	HXK2_T120_S3117_bamcov.bw	sum	100000	HXK2-T120 RNAseq, coverage	RNA-Seq
2891	HXK2_T180_S3118	HXK2_T180_S3118_bamcov.bw	sum	100000	HXK2-T180 RNAseq, coverage	RNA-Seq
2892	IME2_T0_S3119	IME2_T0_S3119_bamcov.bw	sum	100000	IME2-T0 RNAseq, coverage	RNA-Seq
2893	IME2_T5_S3120	IME2_T5_S3120_bamcov.bw	sum	100000	IME2-T5 RNAseq, coverage	RNA-Seq
2894	IME2_T10_S3121	IME2_T10_S3121_bamcov.bw	sum	100000	IME2-T10 RNAseq, coverage	RNA-Seq
2895	IME2_T20_S3122	IME2_T20_S3122_bamcov.bw	sum	100000	IME2-T20 RNAseq, coverage	RNA-Seq
2896	IME2_T70_S3124	IME2_T70_S3124_bamcov.bw	sum	100000	IME2-T70 RNAseq, coverage	RNA-Seq
2897	IME2_T120_S3125	IME2_T120_S3125_bamcov.bw	sum	100000	IME2-T120 RNAseq, coverage	RNA-Seq
2898	IME2_T180_S3126	IME2_T180_S3126_bamcov.bw	sum	100000	IME2-T180 RNAseq, coverage	RNA-Seq
2899	KSP1_T0_S3127	KSP1_T0_S3127_bamcov.bw	sum	100000	KSP1-T0 RNAseq, coverage	RNA-Seq
2900	KSP1_T5_S3128	KSP1_T5_S3128_bamcov.bw	sum	100000	KSP1-T5 RNAseq, coverage	RNA-Seq
2901	KSP1_T10_S3129	KSP1_T10_S3129_bamcov.bw	sum	100000	KSP1-T10 RNAseq, coverage	RNA-Seq
2902	KSP1_T20_S3130	KSP1_T20_S3130_bamcov.bw	sum	100000	KSP1-T20 RNAseq, coverage	RNA-Seq
2903	KSP1_T40_S3131	KSP1_T40_S3131_bamcov.bw	sum	100000	KSP1-T40 RNAseq, coverage	RNA-Seq
2904	KSP1_T70_S3132	KSP1_T70_S3132_bamcov.bw	sum	100000	KSP1-T70 RNAseq, coverage	RNA-Seq
2905	KSP1_T120_S3133	KSP1_T120_S3133_bamcov.bw	sum	100000	KSP1-T120 RNAseq, coverage	RNA-Seq
2906	KSP1_T180_S3134	KSP1_T180_S3134_bamcov.bw	sum	100000	KSP1-T180 RNAseq, coverage	RNA-Seq
2907	MAG2_T0_S3135	MAG2_T0_S3135_bamcov.bw	sum	100000	MAG2-T0 RNAseq, coverage	RNA-Seq
2908	MAG2_T5_S3136	MAG2_T5_S3136_bamcov.bw	sum	100000	MAG2-T5 RNAseq, coverage	RNA-Seq
2909	MAG2_T10_S3137	MAG2_T10_S3137_bamcov.bw	sum	100000	MAG2-T10 RNAseq, coverage	RNA-Seq
2910	MAG2_T20_S3138	MAG2_T20_S3138_bamcov.bw	sum	100000	MAG2-T20 RNAseq, coverage	RNA-Seq
2911	MAG2_T40_S3139	MAG2_T40_S3139_bamcov.bw	sum	100000	MAG2-T40 RNAseq, coverage	RNA-Seq
2912	MAG2_T70_S3140	MAG2_T70_S3140_bamcov.bw	sum	100000	MAG2-T70 RNAseq, coverage	RNA-Seq
2913	MAG2_T120_S3141	MAG2_T120_S3141_bamcov.bw	sum	100000	MAG2-T120 RNAseq, coverage	RNA-Seq
2914	MAG2_T180_S3142	MAG2_T180_S3142_bamcov.bw	sum	100000	MAG2-T180 RNAseq, coverage	RNA-Seq
2915	MAM33_T0_S3143	MAM33_T0_S3143_bamcov.bw	sum	100000	MAM33-T0 RNAseq, coverage	RNA-Seq
2916	MAM33_T5_S3144	MAM33_T5_S3144_bamcov.bw	sum	100000	MAM33-T5 RNAseq, coverage	RNA-Seq
2917	MAM33_T10_S3145	MAM33_T10_S3145_bamcov.bw	sum	100000	MAM33-T10 RNAseq, coverage	RNA-Seq
2918	MAM33_T20_S3146	MAM33_T20_S3146_bamcov.bw	sum	100000	MAM33-T20 RNAseq, coverage	RNA-Seq
2919	MAM33_T40_S3147	MAM33_T40_S3147_bamcov.bw	sum	100000	MAM33-T40 RNAseq, coverage	RNA-Seq
2920	MAM33_T70_S3148	MAM33_T70_S3148_bamcov.bw	sum	100000	MAM33-T70 RNAseq, coverage	RNA-Seq
2921	MAM33_T120_S3149	MAM33_T120_S3149_bamcov.bw	sum	100000	MAM33-T120 RNAseq, coverage	RNA-Seq
2922	MAM33_T180_S3150	MAM33_T180_S3150_bamcov.bw	sum	100000	MAM33-T180 RNAseq, coverage	RNA-Seq
2923	MGM101_T0_S3151	MGM101_T0_S3151_bamcov.bw	sum	100000	MGM101-T0 RNAseq, coverage	RNA-Seq
2924	MGM101_T5_S3152	MGM101_T5_S3152_bamcov.bw	sum	100000	MGM101-T5 RNAseq, coverage	RNA-Seq
2925	MGM101_T10_S3153	MGM101_T10_S3153_bamcov.bw	sum	100000	MGM101-T10 RNAseq, coverage	RNA-Seq
2926	MGM101_T20_S3154	MGM101_T20_S3154_bamcov.bw	sum	100000	MGM101-T20 RNAseq, coverage	RNA-Seq
2927	MGM101_T40_S3155	MGM101_T40_S3155_bamcov.bw	sum	100000	MGM101-T40 RNAseq, coverage	RNA-Seq
2928	MGM101_T70_S3156	MGM101_T70_S3156_bamcov.bw	sum	100000	MGM101-T70 RNAseq, coverage	RNA-Seq
2929	MGM101_T120_S3157	MGM101_T120_S3157_bamcov.bw	sum	100000	MGM101-T120 RNAseq, coverage	RNA-Seq
2930	MGM101_T180_S3158	MGM101_T180_S3158_bamcov.bw	sum	100000	MGM101-T180 RNAseq, coverage	RNA-Seq
2931	MRPL22_T0_S3159	MRPL22_T0_S3159_bamcov.bw	sum	100000	MRPL22-T0 RNAseq, coverage	RNA-Seq
2932	MRPL22_T5_S3160	MRPL22_T5_S3160_bamcov.bw	sum	100000	MRPL22-T5 RNAseq, coverage	RNA-Seq
2933	MRPL22_T10_S3161	MRPL22_T10_S3161_bamcov.bw	sum	100000	MRPL22-T10 RNAseq, coverage	RNA-Seq
2934	MRPL22_T20_S3162	MRPL22_T20_S3162_bamcov.bw	sum	100000	MRPL22-T20 RNAseq, coverage	RNA-Seq
2935	MRPL22_T40_S3163	MRPL22_T40_S3163_bamcov.bw	sum	100000	MRPL22-T40 RNAseq, coverage	RNA-Seq
2936	MRPL22_T70_S3164	MRPL22_T70_S3164_bamcov.bw	sum	100000	MRPL22-T70 RNAseq, coverage	RNA-Seq
2937	MRPL22_T120_S3165	MRPL22_T120_S3165_bamcov.bw	sum	100000	MRPL22-T120 RNAseq, coverage	RNA-Seq
2938	MRPL22_T180_S3166	MRPL22_T180_S3166_bamcov.bw	sum	100000	MRPL22-T180 RNAseq, coverage	RNA-Seq
2939	NCS6_T0_S3167	NCS6_T0_S3167_bamcov.bw	sum	100000	NCS6-T0 RNAseq, coverage	RNA-Seq
2940	NCS6_T5_S3168	NCS6_T5_S3168_bamcov.bw	sum	100000	NCS6-T5 RNAseq, coverage	RNA-Seq
2941	NCS6_T10_S3169	NCS6_T10_S3169_bamcov.bw	sum	100000	NCS6-T10 RNAseq, coverage	RNA-Seq
2942	NCS6_T20_S3170	NCS6_T20_S3170_bamcov.bw	sum	100000	NCS6-T20 RNAseq, coverage	RNA-Seq
2943	NCS6_T40_S3171	NCS6_T40_S3171_bamcov.bw	sum	100000	NCS6-T40 RNAseq, coverage	RNA-Seq
2944	NCS6_T70_S3172	NCS6_T70_S3172_bamcov.bw	sum	100000	NCS6-T70 RNAseq, coverage	RNA-Seq
2945	NCS6_T120_S3173	NCS6_T120_S3173_bamcov.bw	sum	100000	NCS6-T120 RNAseq, coverage	RNA-Seq
2946	NCS6_T180_S3174	NCS6_T180_S3174_bamcov.bw	sum	100000	NCS6-T180 RNAseq, coverage	RNA-Seq
2947	PEX2_T0_S3175	PEX2_T0_S3175_bamcov.bw	sum	100000	PEX2-T0 RNAseq, coverage	RNA-Seq
2948	PEX2_T5_S3176	PEX2_T5_S3176_bamcov.bw	sum	100000	PEX2-T5 RNAseq, coverage	RNA-Seq
2949	PEX2_T10_S3177	PEX2_T10_S3177_bamcov.bw	sum	100000	PEX2-T10 RNAseq, coverage	RNA-Seq
2950	PEX2_T20_S3178	PEX2_T20_S3178_bamcov.bw	sum	100000	PEX2-T20 RNAseq, coverage	RNA-Seq
2951	PEX2_T40_S3179	PEX2_T40_S3179_bamcov.bw	sum	100000	PEX2-T40 RNAseq, coverage	RNA-Seq
2952	PEX2_T70_S3180	PEX2_T70_S3180_bamcov.bw	sum	100000	PEX2-T70 RNAseq, coverage	RNA-Seq
2953	PEX2_T180_S3182	PEX2_T180_S3182_bamcov.bw	sum	100000	PEX2-T180 RNAseq, coverage	RNA-Seq
2954	PTP1_T0_S3183	PTP1_T0_S3183_bamcov.bw	sum	100000	PTP1-T0 RNAseq, coverage	RNA-Seq
2955	PTP1_T5_S3184	PTP1_T5_S3184_bamcov.bw	sum	100000	PTP1-T5 RNAseq, coverage	RNA-Seq
2956	PTP1_T10_S3185	PTP1_T10_S3185_bamcov.bw	sum	100000	PTP1-T10 RNAseq, coverage	RNA-Seq
2957	PTP1_T20_S3186	PTP1_T20_S3186_bamcov.bw	sum	100000	PTP1-T20 RNAseq, coverage	RNA-Seq
2958	PTP1_T40_S3187	PTP1_T40_S3187_bamcov.bw	sum	100000	PTP1-T40 RNAseq, coverage	RNA-Seq
2959	PTP1_T70_S3188	PTP1_T70_S3188_bamcov.bw	sum	100000	PTP1-T70 RNAseq, coverage	RNA-Seq
2960	PTP1_T120_S3189	PTP1_T120_S3189_bamcov.bw	sum	100000	PTP1-T120 RNAseq, coverage	RNA-Seq
2961	PTP1_T180_S3190	PTP1_T180_S3190_bamcov.bw	sum	100000	PTP1-T180 RNAseq, coverage	RNA-Seq
2962	RAD54_T0_S3191	RAD54_T0_S3191_bamcov.bw	sum	100000	RAD54-T0 RNAseq, coverage	RNA-Seq
2963	RAD54_T5_S3192	RAD54_T5_S3192_bamcov.bw	sum	100000	RAD54-T5 RNAseq, coverage	RNA-Seq
2964	RAD54_T10_S3193	RAD54_T10_S3193_bamcov.bw	sum	100000	RAD54-T10 RNAseq, coverage	RNA-Seq
2965	RAD54_T20_S3194	RAD54_T20_S3194_bamcov.bw	sum	100000	RAD54-T20 RNAseq, coverage	RNA-Seq
2966	RAD54_T40_S3195	RAD54_T40_S3195_bamcov.bw	sum	100000	RAD54-T40 RNAseq, coverage	RNA-Seq
2967	RAD54_T70_S3196	RAD54_T70_S3196_bamcov.bw	sum	100000	RAD54-T70 RNAseq, coverage	RNA-Seq
2968	RAD54_T120_S3197	RAD54_T120_S3197_bamcov.bw	sum	100000	RAD54-T120 RNAseq, coverage	RNA-Seq
2969	RAD54_T180_S3198	RAD54_T180_S3198_bamcov.bw	sum	100000	RAD54-T180 RNAseq, coverage	RNA-Seq
2970	RAI1_T0_S3199	RAI1_T0_S3199_bamcov.bw	sum	100000	RAI1-T0 RNAseq, coverage	RNA-Seq
2971	RAI1_T5_S3200	RAI1_T5_S3200_bamcov.bw	sum	100000	RAI1-T5 RNAseq, coverage	RNA-Seq
2972	RAI1_T10_S3201	RAI1_T10_S3201_bamcov.bw	sum	100000	RAI1-T10 RNAseq, coverage	RNA-Seq
2973	RAI1_T20_S3202	RAI1_T20_S3202_bamcov.bw	sum	100000	RAI1-T20 RNAseq, coverage	RNA-Seq
2974	RAI1_T40_S3203	RAI1_T40_S3203_bamcov.bw	sum	100000	RAI1-T40 RNAseq, coverage	RNA-Seq
2975	RAI1_T120_S3205	RAI1_T120_S3205_bamcov.bw	sum	100000	RAI1-T120 RNAseq, coverage	RNA-Seq
2976	RAI1_T180_S3206	RAI1_T180_S3206_bamcov.bw	sum	100000	RAI1-T180 RNAseq, coverage	RNA-Seq
2977	RAM1_T0_S3207	RAM1_T0_S3207_bamcov.bw	sum	100000	RAM1-T0 RNAseq, coverage	RNA-Seq
2978	RAM1_T5_S3208	RAM1_T5_S3208_bamcov.bw	sum	100000	RAM1-T5 RNAseq, coverage	RNA-Seq
2979	RAM1_T10_S3209	RAM1_T10_S3209_bamcov.bw	sum	100000	RAM1-T10 RNAseq, coverage	RNA-Seq
2980	RAM1_T20_S3210	RAM1_T20_S3210_bamcov.bw	sum	100000	RAM1-T20 RNAseq, coverage	RNA-Seq
2981	RAM1_T40_S3211	RAM1_T40_S3211_bamcov.bw	sum	100000	RAM1-T40 RNAseq, coverage	RNA-Seq
2982	RAM1_T70_S3212	RAM1_T70_S3212_bamcov.bw	sum	100000	RAM1-T70 RNAseq, coverage	RNA-Seq
2983	RAM1_T120_S3213	RAM1_T120_S3213_bamcov.bw	sum	100000	RAM1-T120 RNAseq, coverage	RNA-Seq
2984	RAM1_T180_S3214	RAM1_T180_S3214_bamcov.bw	sum	100000	RAM1-T180 RNAseq, coverage	RNA-Seq
2985	RCY1_T0_S3215	RCY1_T0_S3215_bamcov.bw	sum	100000	RCY1-T0 RNAseq, coverage	RNA-Seq
2986	RCY1_T5_S3216	RCY1_T5_S3216_bamcov.bw	sum	100000	RCY1-T5 RNAseq, coverage	RNA-Seq
2987	RCY1_T10_S3217	RCY1_T10_S3217_bamcov.bw	sum	100000	RCY1-T10 RNAseq, coverage	RNA-Seq
2988	RCY1_T20_S3218	RCY1_T20_S3218_bamcov.bw	sum	100000	RCY1-T20 RNAseq, coverage	RNA-Seq
2989	RCY1_T40_S3219	RCY1_T40_S3219_bamcov.bw	sum	100000	RCY1-T40 RNAseq, coverage	RNA-Seq
2990	RCY1_T70_S3220	RCY1_T70_S3220_bamcov.bw	sum	100000	RCY1-T70 RNAseq, coverage	RNA-Seq
2991	RCY1_T120_S3221	RCY1_T120_S3221_bamcov.bw	sum	100000	RCY1-T120 RNAseq, coverage	RNA-Seq
2992	RCY1_T180_S3222	RCY1_T180_S3222_bamcov.bw	sum	100000	RCY1-T180 RNAseq, coverage	RNA-Seq
2993	REF2_T0_S3223	REF2_T0_S3223_bamcov.bw	sum	100000	REF2-T0 RNAseq, coverage	RNA-Seq
2994	REF2_T5_S3224	REF2_T5_S3224_bamcov.bw	sum	100000	REF2-T5 RNAseq, coverage	RNA-Seq
2995	REF2_T10_S3225	REF2_T10_S3225_bamcov.bw	sum	100000	REF2-T10 RNAseq, coverage	RNA-Seq
2996	REF2_T20_S3226	REF2_T20_S3226_bamcov.bw	sum	100000	REF2-T20 RNAseq, coverage	RNA-Seq
2997	REF2_T40_S3227	REF2_T40_S3227_bamcov.bw	sum	100000	REF2-T40 RNAseq, coverage	RNA-Seq
2998	REF2_T70_S3228	REF2_T70_S3228_bamcov.bw	sum	100000	REF2-T70 RNAseq, coverage	RNA-Seq
2999	REF2_T120_S3229	REF2_T120_S3229_bamcov.bw	sum	100000	REF2-T120 RNAseq, coverage	RNA-Seq
3000	REF2_T180_S3230	REF2_T180_S3230_bamcov.bw	sum	100000	REF2-T180 RNAseq, coverage	RNA-Seq
3001	RPS21A_T0_S3231	RPS21A_T0_S3231_bamcov.bw	sum	100000	RPS21A-T0 RNAseq, coverage	RNA-Seq
3002	RPS21A_T5_S3232	RPS21A_T5_S3232_bamcov.bw	sum	100000	RPS21A-T5 RNAseq, coverage	RNA-Seq
3003	RPS21A_T10_S3233	RPS21A_T10_S3233_bamcov.bw	sum	100000	RPS21A-T10 RNAseq, coverage	RNA-Seq
3004	RPS21A_T20_S3234	RPS21A_T20_S3234_bamcov.bw	sum	100000	RPS21A-T20 RNAseq, coverage	RNA-Seq
3005	RPS21A_T40_S3235	RPS21A_T40_S3235_bamcov.bw	sum	100000	RPS21A-T40 RNAseq, coverage	RNA-Seq
3006	RPS21A_T70_S3236	RPS21A_T70_S3236_bamcov.bw	sum	100000	RPS21A-T70 RNAseq, coverage	RNA-Seq
3007	RPS21A_T120_S3237	RPS21A_T120_S3237_bamcov.bw	sum	100000	RPS21A-T120 RNAseq, coverage	RNA-Seq
3008	RPS21A_T180_S3238	RPS21A_T180_S3238_bamcov.bw	sum	100000	RPS21A-T180 RNAseq, coverage	RNA-Seq
3009	RRG9_T0_S3239	RRG9_T0_S3239_bamcov.bw	sum	100000	RRG9-T0 RNAseq, coverage	RNA-Seq
3010	RRG9_T5_S3240	RRG9_T5_S3240_bamcov.bw	sum	100000	RRG9-T5 RNAseq, coverage	RNA-Seq
3011	RRG9_T10_S3241	RRG9_T10_S3241_bamcov.bw	sum	100000	RRG9-T10 RNAseq, coverage	RNA-Seq
3012	RRG9_T20_S3242	RRG9_T20_S3242_bamcov.bw	sum	100000	RRG9-T20 RNAseq, coverage	RNA-Seq
3013	RRG9_T40_S3243	RRG9_T40_S3243_bamcov.bw	sum	100000	RRG9-T40 RNAseq, coverage	RNA-Seq
3014	RRG9_T70_S3244	RRG9_T70_S3244_bamcov.bw	sum	100000	RRG9-T70 RNAseq, coverage	RNA-Seq
3015	RRG9_T120_S3245	RRG9_T120_S3245_bamcov.bw	sum	100000	RRG9-T120 RNAseq, coverage	RNA-Seq
3016	RRG9_T180_S3246	RRG9_T180_S3246_bamcov.bw	sum	100000	RRG9-T180 RNAseq, coverage	RNA-Seq
3017	RTT103_T0_S3247	RTT103_T0_S3247_bamcov.bw	sum	100000	RTT103-T0 RNAseq, coverage	RNA-Seq
3018	RTT103_T5_S3248	RTT103_T5_S3248_bamcov.bw	sum	100000	RTT103-T5 RNAseq, coverage	RNA-Seq
3019	RTT103_T10_S3249	RTT103_T10_S3249_bamcov.bw	sum	100000	RTT103-T10 RNAseq, coverage	RNA-Seq
3020	RTT103_T20_S3250	RTT103_T20_S3250_bamcov.bw	sum	100000	RTT103-T20 RNAseq, coverage	RNA-Seq
3021	RTT103_T40_S3251	RTT103_T40_S3251_bamcov.bw	sum	100000	RTT103-T40 RNAseq, coverage	RNA-Seq
3022	RTT103_T70_S3252	RTT103_T70_S3252_bamcov.bw	sum	100000	RTT103-T70 RNAseq, coverage	RNA-Seq
3023	RTT103_T120_S3253	RTT103_T120_S3253_bamcov.bw	sum	100000	RTT103-T120 RNAseq, coverage	RNA-Seq
3024	RTT103_T180_S3254	RTT103_T180_S3254_bamcov.bw	sum	100000	RTT103-T180 RNAseq, coverage	RNA-Seq
3025	SEC22_T0_S3255	SEC22_T0_S3255_bamcov.bw	sum	100000	SEC22-T0 RNAseq, coverage	RNA-Seq
3026	SEC22_T5_S3256	SEC22_T5_S3256_bamcov.bw	sum	100000	SEC22-T5 RNAseq, coverage	RNA-Seq
3027	SEC22_T10_S3257	SEC22_T10_S3257_bamcov.bw	sum	100000	SEC22-T10 RNAseq, coverage	RNA-Seq
3028	SEC22_T20_S3258	SEC22_T20_S3258_bamcov.bw	sum	100000	SEC22-T20 RNAseq, coverage	RNA-Seq
3029	SEC22_T40_S3259	SEC22_T40_S3259_bamcov.bw	sum	100000	SEC22-T40 RNAseq, coverage	RNA-Seq
3030	SEC22_T70_S3260	SEC22_T70_S3260_bamcov.bw	sum	100000	SEC22-T70 RNAseq, coverage	RNA-Seq
3031	SEC22_T120_S3261	SEC22_T120_S3261_bamcov.bw	sum	100000	SEC22-T120 RNAseq, coverage	RNA-Seq
3032	SEC22_T180_S3262	SEC22_T180_S3262_bamcov.bw	sum	100000	SEC22-T180 RNAseq, coverage	RNA-Seq
3033	SEH1_T0_S3263	SEH1_T0_S3263_bamcov.bw	sum	100000	SEH1-T0 RNAseq, coverage	RNA-Seq
3034	SEH1_T5_S3264	SEH1_T5_S3264_bamcov.bw	sum	100000	SEH1-T5 RNAseq, coverage	RNA-Seq
3035	SEH1_T10_S3265	SEH1_T10_S3265_bamcov.bw	sum	100000	SEH1-T10 RNAseq, coverage	RNA-Seq
3036	SEH1_T20_S3266	SEH1_T20_S3266_bamcov.bw	sum	100000	SEH1-T20 RNAseq, coverage	RNA-Seq
3037	SEH1_T40_S3267	SEH1_T40_S3267_bamcov.bw	sum	100000	SEH1-T40 RNAseq, coverage	RNA-Seq
3038	SEH1_T70_S3268	SEH1_T70_S3268_bamcov.bw	sum	100000	SEH1-T70 RNAseq, coverage	RNA-Seq
3039	SEH1_T120_S3269	SEH1_T120_S3269_bamcov.bw	sum	100000	SEH1-T120 RNAseq, coverage	RNA-Seq
3040	SEH1_T180_S3270	SEH1_T180_S3270_bamcov.bw	sum	100000	SEH1-T180 RNAseq, coverage	RNA-Seq
3041	SEM1_T0_S3271	SEM1_T0_S3271_bamcov.bw	sum	100000	SEM1-T0 RNAseq, coverage	RNA-Seq
3042	SEM1_T5_S3272	SEM1_T5_S3272_bamcov.bw	sum	100000	SEM1-T5 RNAseq, coverage	RNA-Seq
3043	SEM1_T10_S3273	SEM1_T10_S3273_bamcov.bw	sum	100000	SEM1-T10 RNAseq, coverage	RNA-Seq
3044	SEM1_T20_S3274	SEM1_T20_S3274_bamcov.bw	sum	100000	SEM1-T20 RNAseq, coverage	RNA-Seq
3045	SEM1_T40_S3275	SEM1_T40_S3275_bamcov.bw	sum	100000	SEM1-T40 RNAseq, coverage	RNA-Seq
3046	SEM1_T70_S3276	SEM1_T70_S3276_bamcov.bw	sum	100000	SEM1-T70 RNAseq, coverage	RNA-Seq
3047	SEM1_T120_S3277	SEM1_T120_S3277_bamcov.bw	sum	100000	SEM1-T120 RNAseq, coverage	RNA-Seq
3048	SEM1_T180_S3278	SEM1_T180_S3278_bamcov.bw	sum	100000	SEM1-T180 RNAseq, coverage	RNA-Seq
3049	SLX8_T0_S3279	SLX8_T0_S3279_bamcov.bw	sum	100000	SLX8-T0 RNAseq, coverage	RNA-Seq
3050	SLX8_T5_S3280	SLX8_T5_S3280_bamcov.bw	sum	100000	SLX8-T5 RNAseq, coverage	RNA-Seq
3051	SLX8_T10_S3281	SLX8_T10_S3281_bamcov.bw	sum	100000	SLX8-T10 RNAseq, coverage	RNA-Seq
3052	SLX8_T20_S3282	SLX8_T20_S3282_bamcov.bw	sum	100000	SLX8-T20 RNAseq, coverage	RNA-Seq
3053	SLX8_T40_S3283	SLX8_T40_S3283_bamcov.bw	sum	100000	SLX8-T40 RNAseq, coverage	RNA-Seq
3054	SLX8_T70_S3284	SLX8_T70_S3284_bamcov.bw	sum	100000	SLX8-T70 RNAseq, coverage	RNA-Seq
3055	SLX8_T120_S3285	SLX8_T120_S3285_bamcov.bw	sum	100000	SLX8-T120 RNAseq, coverage	RNA-Seq
3056	SLX8_T180_S3286	SLX8_T180_S3286_bamcov.bw	sum	100000	SLX8-T180 RNAseq, coverage	RNA-Seq
3057	SPT2_T0_S3287	SPT2_T0_S3287_bamcov.bw	sum	100000	SPT2-T0 RNAseq, coverage	RNA-Seq
3058	SPT2_T5_S3288	SPT2_T5_S3288_bamcov.bw	sum	100000	SPT2-T5 RNAseq, coverage	RNA-Seq
3059	SPT2_T10_S3289	SPT2_T10_S3289_bamcov.bw	sum	100000	SPT2-T10 RNAseq, coverage	RNA-Seq
3060	SPT2_T20_S3290	SPT2_T20_S3290_bamcov.bw	sum	100000	SPT2-T20 RNAseq, coverage	RNA-Seq
3061	SPT2_T40_S3291	SPT2_T40_S3291_bamcov.bw	sum	100000	SPT2-T40 RNAseq, coverage	RNA-Seq
3062	SPT2_T70_S3292	SPT2_T70_S3292_bamcov.bw	sum	100000	SPT2-T70 RNAseq, coverage	RNA-Seq
3063	SPT2_T120_S3293	SPT2_T120_S3293_bamcov.bw	sum	100000	SPT2-T120 RNAseq, coverage	RNA-Seq
3064	SPT2_T180_S3294	SPT2_T180_S3294_bamcov.bw	sum	100000	SPT2-T180 RNAseq, coverage	RNA-Seq
3065	SSK2_T0_S3295	SSK2_T0_S3295_bamcov.bw	sum	100000	SSK2-T0 RNAseq, coverage	RNA-Seq
3066	SSK2_T5_S3296	SSK2_T5_S3296_bamcov.bw	sum	100000	SSK2-T5 RNAseq, coverage	RNA-Seq
3067	SSK2_T10_S3297	SSK2_T10_S3297_bamcov.bw	sum	100000	SSK2-T10 RNAseq, coverage	RNA-Seq
3068	SSK2_T20_S3298	SSK2_T20_S3298_bamcov.bw	sum	100000	SSK2-T20 RNAseq, coverage	RNA-Seq
3069	SSK2_T40_S3299	SSK2_T40_S3299_bamcov.bw	sum	100000	SSK2-T40 RNAseq, coverage	RNA-Seq
3070	SSK2_T70_S3300	SSK2_T70_S3300_bamcov.bw	sum	100000	SSK2-T70 RNAseq, coverage	RNA-Seq
3071	SSK2_T120_S3301	SSK2_T120_S3301_bamcov.bw	sum	100000	SSK2-T120 RNAseq, coverage	RNA-Seq
3072	SSK2_T180_S3302	SSK2_T180_S3302_bamcov.bw	sum	100000	SSK2-T180 RNAseq, coverage	RNA-Seq
3073	SSN3_T0_S3303	SSN3_T0_S3303_bamcov.bw	sum	100000	SSN3-T0 RNAseq, coverage	RNA-Seq
3074	SSN3_T5_S3304	SSN3_T5_S3304_bamcov.bw	sum	100000	SSN3-T5 RNAseq, coverage	RNA-Seq
3075	SSN3_T10_S3305	SSN3_T10_S3305_bamcov.bw	sum	100000	SSN3-T10 RNAseq, coverage	RNA-Seq
3076	SSN3_T20_S3306	SSN3_T20_S3306_bamcov.bw	sum	100000	SSN3-T20 RNAseq, coverage	RNA-Seq
3077	SSN3_T40_S3307	SSN3_T40_S3307_bamcov.bw	sum	100000	SSN3-T40 RNAseq, coverage	RNA-Seq
